Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA5,MA10,Volume_Change,RSI,Post_Earnings
2021-01-04 00:00:00-05:00,273.4910378759819,273.7100070966361,263.9559899025982,267.6784362792969,15106100,0.0,0.0,,,,,,0
2021-01-05 00:00:00-05:00,267.0314622056163,271.1221676479237,266.95182047531745,269.6988830566406,9871600,0.0,0.0,0.7548037135257424,,,-34.65156459973123,,0
2021-01-06 00:00:00-05:00,260.77094628252524,266.49397277536696,258.79029118133843,262.0747985839844,24354100,0.0,0.0,-2.826887670519229,,,146.70874022448234,,0
2021-01-07 00:00:00-05:00,264.65266559302853,270.33587166218,263.5379243368469,267.4793395996094,15789800,0.0,0.0,2.06221317151678,,,-35.165742113237606,,0
2021-01-08 00:00:00-05:00,267.0513688308532,267.68838120270755,261.9454285433883,266.3148498535156,18528300,0.0,0.0,-0.4353568944191699,266.6492614746094,,17.343474901518707,,0
2021-01-11 00:00:00-05:00,259.2581326778782,262.23409725171973,254.6995998605252,255.63519287109372,30412300,0.0,0.0,-4.010162027500974,264.24061279296876,,64.13972139915695,,0
2021-01-12 00:00:00-05:00,255.42617600130689,258.5016774369471,249.1258676545651,249.9121551513672,26383500,0.0,0.0,-2.2387518930589545,260.28326721191405,,-13.247271663109995,,0
2021-01-13 00:00:00-05:00,250.36999004103347,252.7587256429873,248.03100774091195,250.4595642089844,19528900,0.0,0.0,0.21904058939656856,257.96022033691406,,-25.980631834290367,,0
2021-01-14 00:00:00-05:00,252.2113095061817,253.8336681324552,243.46254955888773,244.4877166748047,29739400,0.0,0.0,-2.384355955038231,253.3618957519531,,52.284050816994295,,0
2021-01-15 00:00:00-05:00,246.73713186654683,252.6691810746602,246.0006128163883,250.180908203125,24942900,0.0,0.0,2.3286206790883,250.135107421875,258.3921844482422,-16.128435677922216,,0
2021-01-19 00:00:00-05:00,255.69490322853497,260.9700597144118,251.53451845577183,259.8752136230469,28028500,0.0,0.0,3.8749181500496332,250.9831115722656,257.6118621826172,12.370654575049421,,0
2021-01-20 00:00:00-05:00,267.6684913704016,269.0519857148892,262.3635067882512,266.2253112792969,25199900,0.0,0.0,2.4435180130187195,254.24574279785156,257.26450500488284,-10.091870774390355,,0
2021-01-21 00:00:00-05:00,267.996944972937,272.3165829346263,266.2352283803753,271.5899963378906,20838700,0.0,0.0,2.0150920409538697,258.4718292236328,258.2160247802734,-17.306417882610646,,0
2021-01-22 00:00:00-05:00,270.7340616704065,277.1637505134618,270.7240988587204,273.2123718261719,21954000,0.0,0.0,0.5973620200144802,264.2167602539063,258.78932800292966,5.352061309006806,54.0774549140554,0
2021-01-25 00:00:00-05:00,276.8352666151053,278.7860637980123,270.2363629236938,276.70587158203125,19087000,0.0,0.0,1.2786755345332912,269.5217529296875,259.82843017578125,-13.059123622118973,56.325838270710996,0
2021-01-26 00:00:00-05:00,276.835296731814,284.05128794344364,276.50682770836573,280.7269287109375,19373600,0.0,0.0,1.45318821964866,273.6920959472656,262.3376037597656,1.5015455545659417,57.51697506274771,0
2021-01-27 00:00:00-05:00,281.2046796221292,282.1203773615264,266.86227180467614,270.8634338378906,35346200,0.0,0.0,-3.513554940503494,274.6197204589844,264.43273162841797,82.44518313581368,55.81307472505645,0
2021-01-28 00:00:00-05:00,275.8797857733197,285.44472259889307,263.45834689190224,263.7569274902344,37758800,0.0,0.0,-2.6236492120636057,273.0531066894531,265.762467956543,6.825627648799593,47.59209483169774,0
2021-01-29 00:00:00-05:00,264.05550044172963,265.309599667257,253.65453824202996,257.1181945800781,30389500,0.0,0.0,-2.5169890221753755,269.8342712402344,267.0255157470703,-19.51677489750734,44.44444444444444,0
2021-02-01 00:00:00-05:00,258.3026045313913,262.9308161071233,253.71424419858695,260.78094482421875,22914300,0.0,0.0,1.4245395002569161,266.6492858886719,268.0855194091797,-24.59796969347966,53.39640184766067,0
2021-02-02 00:00:00-05:00,262.76157952355874,267.5888343131749,262.03499300902416,265.8271179199219,17320800,0.0,0.0,1.9350237031714679,263.66932373046876,268.6807098388672,-24.410520941071734,60.5992168187035,0
2021-02-03 00:00:00-05:00,264.37397234684335,267.93719558496593,262.6023235376201,265.3991394042969,14223400,0.0,0.0,-0.1609988171913712,262.57646484375,268.5980926513672,-17.88254584083876,59.96547078574419,0
2021-02-04 00:00:00-05:00,265.7575094037497,266.9021088666218,262.7616191024998,265.23992919921875,16060000,0.0,0.0,-0.059988968101210016,262.87306518554686,267.9630859375,12.912524431570516,65.00650457637498,0
2021-02-05 00:00:00-05:00,265.54842628025125,267.90733410015804,264.42375263649586,266.84234619140625,12454400,0.0,0.0,0.6041386743788291,264.8178955078125,267.3260833740234,-22.450809464508094,62.805993058950136,0
2021-02-08 00:00:00-05:00,267.48930173263795,268.594080175886,263.7568928712523,265.3294677734375,13755200,0.0,0.0,-0.566955897203647,265.72760009765625,266.1884429931641,10.44450154162384,54.79521372071022,0
2021-02-09 00:00:00-05:00,265.19014520169947,272.1075552356583,264.5033795285672,268.18603515625,14613400,0.0,0.0,1.0766114321126619,266.1993835449219,264.9343536376953,6.239095033151099,51.836629216952026,0
2021-02-10 00:00:00-05:00,271.17196178380914,272.51560469662627,266.464139060546,270.5946655273437,14687200,0.0,0.0,0.8981192364063251,267.2384887695313,264.9074768066406,0.5050159442703261,49.01300479289588,0
2021-02-11 00:00:00-05:00,270.6146067216081,272.29665116199936,267.2305314702786,269.12164306640625,12828600,0.0,0.0,-0.5443649297619313,268.01483154296875,265.44394836425784,-12.654556348384993,45.93147875093407,0
2021-02-12 00:00:00-05:00,269.2510048662056,269.9079125124252,267.0812383336282,269.2311096191406,9097600,0.0,0.0,0.040675492125830104,268.4925842285156,266.6552398681641,-29.083454157117693,42.029281690645,0
2021-02-16 00:00:00-05:00,269.52970164754623,275.3025128560429,268.7832197961873,272.6848449707031,15417200,0.0,0.0,1.28281436586144,269.9636596679687,267.8456298828125,69.46447414702779,41.319287288395195,0
2021-02-17 00:00:00-05:00,269.9676254775032,272.6848302040985,268.3154087577032,272.2867126464844,12763200,0.0,0.0,-0.14600456591620237,270.78379516601564,268.49158935546876,-17.214539605116364,51.93085391784743,0
2021-02-18 00:00:00-05:00,268.30543005215003,270.67427011691734,264.78202800731054,268.12628173828125,15249100,0.0,0.0,-1.5279595789915446,270.2901184082031,268.76430358886716,19.477090384856453,56.442550939687756,0
2021-02-19 00:00:00-05:00,268.59412296032724,269.0022033724392,258.92967924729834,260.33306884765625,25622600,0.0,0.0,-2.9065456918661803,268.53240356445315,268.27361755371095,68.02696552583431,54.58421562458389,0
2021-02-22 00:00:00-05:00,256.7399851091277,261.83596265492633,256.3219419376639,259.1087951660156,17434900,0.0,0.0,-0.47027205842875563,266.5079406738281,267.50026245117186,-31.95499285786766,47.437407222757976,0
2021-02-23 00:00:00-05:00,258.2827029167671,266.2053545861773,253.76400643443048,264.61285400390625,21924600,0.0,0.0,2.124226942726537,264.89354248046874,267.42860107421876,25.751223121440336,48.16487823506568,0
2021-02-24 00:00:00-05:00,261.0994065645692,265.1304263929796,257.1779168994554,263.07012939453125,15736100,0.0,0.0,-0.5830119686295432,263.05022583007815,266.91701049804686,-28.22628463005026,46.594891243725584,0
2021-02-25 00:00:00-05:00,261.069557227545,265.6878058976632,252.8483097667801,253.49526977539065,19053100,0.0,0.0,-3.639660512266296,260.1240234375,265.2070709228516,21.078920444074445,36.53580397395106,0
2021-02-26 00:00:00-05:00,255.2669301327816,264.30432353909475,255.2669301327816,256.4115295410156,26619500,0.0,0.0,1.1504197960809703,259.3397155761719,263.9360595703125,39.7121728222704,38.39169574428626,0
2021-03-01 00:00:00-05:00,259.5965474990258,265.3991866510312,256.6902313300045,263.6673583984375,22157300,0.0,0.0,2.829759204045934,260.2514282226563,263.3796844482422,-16.76289937827532,48.35990734729227,0
2021-03-02 00:00:00-05:00,264.5332593844024,265.4588895855385,257.436700426844,257.7850646972656,15191700,0.0,0.0,-2.2309525672430497,258.8858703613281,261.88970642089845,-31.437043322065417,40.3151162718004,0
2021-03-03 00:00:00-05:00,259.0690120320257,259.7657101716926,253.9033554151799,254.2118988037109,15513500,0.0,0.0,-1.386102758804486,257.1142242431641,260.0822250366211,2.11826194566771,35.06896727235711,0
2021-03-04 00:00:00-05:00,255.2669324786491,265.2399189753767,252.3108631627125,256.43145751953125,31626500,0.0,0.0,0.8731136214572555,257.7014617919922,258.9127426147461,103.86437618848099,38.58960477191119,0
2021-03-05 00:00:00-05:00,259.4472319937252,264.20480819481656,254.41095527719872,263.040283203125,26820100,0.0,0.0,2.577228920164898,259.02721252441404,259.18346405029297,-15.197381942358469,45.01602842859487,0
2021-03-08 00:00:00-05:00,264.3043371310927,264.3341951911239,253.85360606543756,254.1123809814453,18391800,0.0,0.0,-3.3941197572332937,257.1162170410156,258.68382263183594,-31.425311613304952,36.259215632883375,0
2021-03-09 00:00:00-05:00,259.95483151383627,267.270359700702,258.5912628644361,264.4934387207031,22039700,0.0,0.0,4.085223120244508,258.4578918457031,258.6718811035156,19.83438271403559,44.97625934832423,0
2021-03-10 00:00:00-05:00,267.3798559044421,267.70829454847,261.63690285684623,263.6573791503906,14210300,0.0,0.0,-0.3160984160349489,260.34698791503905,258.73060607910156,-35.524077006492824,46.99023594780941,0
2021-03-11 00:00:00-05:00,266.8523226223486,276.59640774204075,266.56370483735765,272.59527587890625,21834000,0.0,0.0,3.3899664622765613,263.5797515869141,260.64060668945314,53.64911367106957,58.13308029121435,0
2021-03-12 00:00:00-05:00,267.8774794921809,268.4746405940993,262.7814718852559,267.14093017578125,20600200,0.0,0.0,-2.0008951679514664,264.39988098144534,261.7135467529297,-5.650819822295505,55.04437065200767,0
2021-03-15 00:00:00-04:00,267.81774422925423,274.6654753127633,267.2404783484054,272.4658508300781,16844800,0.0,0.0,1.9933001845853449,268.07057495117186,262.59339599609376,-18.22992009786313,54.942989662878524,0
2021-03-16 00:00:00-04:00,274.7849387329923,280.8165401696116,273.5109442268555,277.9699401855469,22437700,0.0,0.0,2.0201024600698947,270.7658752441406,264.61188354492185,33.202531344984806,58.93305473780123,0
2021-03-17 00:00:00-04:00,274.41668062118555,284.8873524477669,274.1181000222783,282.6777648925781,21315000,0.0,0.0,1.693645256709675,274.5699523925781,267.4584701538086,-5.003632279600856,68.58046875728641,0
2021-03-18 00:00:00-04:00,278.55715518377326,283.8522069279615,276.9746173470538,277.3130187988281,18728300,0.0,0.0,-1.8978309439331653,275.5135009765625,269.54662628173827,-12.135585268590198,62.905576927715195,0
2021-03-19 00:00:00-04:00,279.90083268463866,291.42649896009794,279.8809374369784,288.7491149902344,38930500,0.0,0.0,4.123894450012222,279.83513793945315,272.11750946044924,107.86990810698249,64.72646491664703,0
2021-03-22 00:00:00-04:00,289.087553801626,298.304095845231,285.4048978091573,292.1630554199219,28273100,0.0,0.0,1.182320655702429,283.7745788574219,275.9225769042969,-27.37545112443971,70.78716415707115,0
2021-03-23 00:00:00-04:00,291.7748303694648,296.6020851455431,288.4505019191398,289.26666259765625,23000900,0.0,0.0,-0.9913617647866801,286.03392333984374,278.3998992919922,-18.64740689913734,71.37129670853888,0
2021-03-24 00:00:00-04:00,289.6349525005722,290.3515762784372,279.8411144527002,280.8165283203125,18675000,0.0,0.0,-2.921226456398507,285.66167602539065,280.1158142089844,-18.8075249229378,63.81680717197857,0
2021-03-25 00:00:00-04:00,279.6619470022479,286.7087216913055,276.4470878451703,277.43243408203125,24505600,0.0,0.0,-1.2050908322679632,285.68555908203126,280.5995300292969,31.22141900937081,58.46402928441207,0
2021-03-26 00:00:00-04:00,276.9944924323433,283.16542060226664,276.46697985850045,281.6923522949219,17629200,0.0,0.0,1.5354795220630324,284.2742065429687,282.05467224121094,-28.06052494123792,67.16207262666691,0
2021-03-29 00:00:00-04:00,284.4294811797683,291.8047255307527,283.36452348761327,289.455810546875,21718800,0.0,0.0,2.7560060430128708,283.7327575683594,283.7536682128906,23.19787625076577,66.0562935161757,0
2021-03-30 00:00:00-04:00,288.4704196002147,291.09805017216587,285.3551276693987,286.6490173339844,17474500,0.0,0.0,-0.9696793467671938,283.209228515625,284.6215759277344,-19.54205573051918,64.423021699527,0
