Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA5,MA10,Volume_Change,RSI,Post_Earnings
2021-01-04 00:00:00-05:00,13.0698742321973,13.616686233298404,12.928495743054029,13.079099655151367,560640000,0.0,0.0,,,,,,0
2021-01-05 00:00:00-05:00,13.065386706781853,13.408234992402004,13.05267047939134,13.369586944580078,322760000,0.0,0.0,2.2210037165234064,,,-42.4300799086758,,0
2021-01-06 00:00:00-05:00,13.18781433957946,13.210255355207364,12.552984611764249,12.581409454345703,580424000,0.0,0.0,-5.8953017284793185,,,79.83145371173627,,0
2021-01-07 00:00:00-05:00,12.93348277025392,13.34265724493693,12.852695877279768,13.308995246887209,461480000,0.0,0.0,5.78302292109405,,,-20.49260540570341,,0
2021-01-08 00:00:00-05:00,13.327448019630998,13.385793901900676,13.00778837423088,13.24192237854004,292528000,0.0,0.0,-0.5039664309960279,13.11620273590088,,-36.61090404784606,,0
2021-01-11 00:00:00-05:00,13.3835465810968,13.924374654631828,13.327444529827536,13.58576488494873,518344000,0.0,0.0,2.596620766830071,13.217535781860352,,77.1946617075972,,0
2021-01-12 00:00:00-05:00,13.716424494239064,13.71842005450195,13.309994119134457,13.449377059936523,291476000,0.0,0.0,-1.0039024388189377,13.23349380493164,,-43.76784529192969,,0
2021-01-13 00:00:00-05:00,13.454610677100126,13.589256752099574,13.349886586215549,13.496251106262209,210028000,0.0,0.0,0.3485220625222496,13.41646213531494,,-27.943295502888745,,0
2021-01-14 00:00:00-05:00,13.539387840584494,13.564072669184725,13.145922972626082,13.165620803833008,283120000,0.0,0.0,-2.4497936488140026,13.387787246704102,,34.801074142495295,,0
2021-01-15 00:00:00-05:00,13.193300642327468,13.290295525642636,12.814796691348407,12.825767517089844,277780000,0.0,0.0,-2.581369248035914,13.304556274414063,13.210379505157471,-1.8861260243006495,,0
2021-01-19 00:00:00-05:00,12.982105024391291,13.0596512736183,12.810307081419827,12.991082191467283,226188000,0.0,0.0,1.2889261727001111,13.185619735717774,13.201577758789062,-18.57297141622867,,0
2021-01-20 00:00:00-05:00,13.077352251448168,13.395266422351042,13.022497185386248,13.330686569213867,258572000,0.0,0.0,2.6141346251326247,13.161881637573241,13.197687721252441,14.317293578792857,,0
2021-01-21 00:00:00-05:00,13.383299879552478,13.96252689184738,13.21823433925245,13.831122398376465,337780000,0.0,0.0,3.754013917920118,13.228855895996094,13.322659015655518,30.632860479866352,,0
2021-01-22 00:00:00-05:00,13.703954077972952,13.805437518566272,13.59149981451587,13.676526069641112,246820000,0.0,0.0,-1.1177424671876213,13.331036949157715,13.359412097930909,-26.928770205459173,57.06033814498797,0
2021-01-25 00:00:00-05:00,13.745597404906997,13.792224838674208,13.201777766949162,13.61743450164795,251112000,0.0,0.0,-0.4320656261119771,13.489370346069336,13.396963310241699,1.7389190503200647,56.27436591651637,0
2021-01-26 00:00:00-05:00,13.544873671973663,13.60895511614543,13.352380132256862,13.400005340576172,163980000,0.0,0.0,-1.5966969479123572,13.571154975891114,13.378387355804444,-34.69846124438497,50.36067282171527,0
2021-01-27 00:00:00-05:00,13.195293514907451,13.198036696568142,12.760188188261171,12.88386344909668,371272000,0.0,0.0,-3.8518036251566135,13.481790351867676,13.321835994720459,126.41297719234052,53.83351956225647,0
2021-01-28 00:00:00-05:00,12.962155920214768,13.304754922726918,12.92649931832804,13.016761779785156,228316000,0.0,0.0,1.0315099287845575,13.318918228149414,13.273887062072754,-38.50438492533775,45.638531690669055,0
2021-01-29 00:00:00-05:00,13.04070043799861,13.29976940655163,12.877629511506996,12.955674171447754,271552000,0.0,0.0,-0.4692995798100119,13.174747848510743,13.252892398834229,18.936911999159058,45.720213252876306,0
2021-02-01 00:00:00-05:00,13.01900904409855,13.235938232062036,12.868903538730756,13.202277183532717,217204000,0.0,0.0,1.9034363539987442,13.091716384887695,13.290543365478516,-20.01384633514023,44.09464406556641,0
2021-02-02 00:00:00-05:00,13.363603203276387,13.536397987011508,13.25064954595047,13.521188735961914,220440000,0.0,0.0,2.415579888195185,13.115953063964843,13.343554019927979,1.489843649288236,51.04697861160347,0
2021-02-03 00:00:00-05:00,13.600231000393237,13.89520583301059,13.481045252993756,13.49500846862793,245408000,0.0,0.0,-0.1936240063298067,13.238182067871094,13.359986209869385,11.326438033024866,49.981772976051936,0
2021-02-04 00:00:00-05:00,13.49550393934747,13.637630039577587,13.302761193484542,13.62840461730957,201340000,0.0,0.0,0.988485105376169,13.360510635375977,13.339714431762696,-17.957034815490935,57.205004947219756,0
2021-02-05 00:00:00-05:00,13.68899478135998,13.701212591949396,13.510214303137673,13.55534553527832,169152000,0.0,0.0,-0.5360794904669675,13.48044490814209,13.327596378326415,-15.986887851395648,62.387775868467905,0
2021-02-08 00:00:00-05:00,13.691239490275796,14.435781216736476,13.691239490275796,14.400873184204102,434624000,0.0,0.0,6.237595690388442,13.720164108276368,13.40594024658203,156.94286795308363,69.44559251932823,0
