ticker,company,year,quarter,sentiment_score,positive_count,negative_count,sentiment,filing_path
NVDA,NVIDIA Corporation,2022,1,0.842391304347826,339,29,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-22-000008/full-submission.txt
NVDA,NVIDIA Corporation,2022,2,0.6675324675324675,321,64,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-22-000073/full-submission.txt
NVDA,NVIDIA Corporation,2023,1,0.4939759036144578,310,105,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-23-000014/full-submission.txt
NVDA,NVIDIA Corporation,2023,4,0.9924242424242424,263,1,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-23-000221/full-submission.txt
NVDA,NVIDIA Corporation,2024,2,0.850828729281768,335,27,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-24-000113/full-submission.txt
NVDA,NVIDIA Corporation,2023,4,0.9924242424242424,263,1,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-23-000217/full-submission.txt
NVDA,NVIDIA Corporation,2021,4,0.839541547277937,321,28,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-21-000160/full-submission.txt
NVDA,NVIDIA Corporation,2022,2,0.9345238095238095,325,11,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-22-000088/full-submission.txt
NVDA,NVIDIA Corporation,2024,1,0.9470899470899471,368,10,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-24-000069/full-submission.txt
NVDA,NVIDIA Corporation,2022,3,0.45754716981132076,309,115,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-22-000136/full-submission.txt
NVDA,NVIDIA Corporation,2024,3,1.0,280,0,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-24-000206/full-submission.txt
NVDA,NVIDIA Corporation,2021,2,0.9927797833935018,276,1,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-21-000047/full-submission.txt
NVDA,NVIDIA Corporation,2022,4,0.5255102040816326,299,93,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-22-000163/full-submission.txt
NVDA,NVIDIA Corporation,2024,3,0.9161676646706587,320,14,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-24-000262/full-submission.txt
NVDA,NVIDIA Corporation,2024,1,0.88,329,21,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-24-000028/full-submission.txt
NVDA,NVIDIA Corporation,2021,1,0.7772020725388601,343,43,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-21-000007/full-submission.txt
NVDA,NVIDIA Corporation,2022,3,0.9924242424242424,263,1,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-22-000146/full-submission.txt
NVDA,NVIDIA Corporation,2021,2,0.8465909090909091,325,27,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-21-000063/full-submission.txt
NVDA,NVIDIA Corporation,2023,1,0.9452054794520548,355,10,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-23-000039/full-submission.txt
NVDA,NVIDIA Corporation,2021,2,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-21-000117/full-submission.txt
NVDA,NVIDIA Corporation,2021,3,0.9064327485380117,326,16,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-21-000128/full-submission.txt
NVDA,NVIDIA Corporation,2022,1,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/NVDA/8-K/0001045810-22-000005/full-submission.txt
META,Meta Platforms Inc.,2021,4,0.9518072289156626,405,10,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-21-000071/full-submission.txt
META,Meta Platforms Inc.,2024,2,1.0,280,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000057/full-submission.txt
META,Meta Platforms Inc.,2021,3,0.9930555555555556,287,1,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-21-000047/full-submission.txt
META,Meta Platforms Inc.,2021,2,1.0,275,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-21-000040/full-submission.txt
META,Meta Platforms Inc.,2024,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000003/full-submission.txt
META,Meta Platforms Inc.,2024,3,0.9042253521126761,338,17,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001193125-24-197873/full-submission.txt
META,Meta Platforms Inc.,2023,2,0.9787234042553191,279,3,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000083/full-submission.txt
META,Meta Platforms Inc.,2023,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000015/full-submission.txt
META,Meta Platforms Inc.,2023,1,1.0,266,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000023/full-submission.txt
META,Meta Platforms Inc.,2022,2,1.0,266,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000073/full-submission.txt
META,Meta Platforms Inc.,2022,3,0.8148893360160966,451,46,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0000950103-22-013830/full-submission.txt
META,Meta Platforms Inc.,2023,2,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000038/full-submission.txt
META,Meta Platforms Inc.,2022,3,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000094/full-submission.txt
META,Meta Platforms Inc.,2023,1,0.900990099009901,288,15,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000008/full-submission.txt
META,Meta Platforms Inc.,2023,2,0.9515570934256056,282,7,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000063/full-submission.txt
META,Meta Platforms Inc.,2022,2,1.0,281,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000066/full-submission.txt
META,Meta Platforms Inc.,2023,2,0.9042253521126761,338,17,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001193125-23-134410/full-submission.txt
META,Meta Platforms Inc.,2024,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000019/full-submission.txt
META,Meta Platforms Inc.,2021,2,0.9861111111111112,286,2,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-21-000031/full-submission.txt
META,Meta Platforms Inc.,2024,1,0.934640522875817,296,10,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000010/full-submission.txt
META,Meta Platforms Inc.,2024,2,0.9575971731448764,277,6,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000044/full-submission.txt
META,Meta Platforms Inc.,2021,4,0.9716312056737588,278,4,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-21-000062/full-submission.txt
META,Meta Platforms Inc.,2021,3,0.9924242424242424,263,1,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-21-000053/full-submission.txt
META,Meta Platforms Inc.,2024,3,0.9691516709511568,383,6,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000072/full-submission.txt
META,Meta Platforms Inc.,2023,4,0.9259259259259259,286,11,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000100/full-submission.txt
META,Meta Platforms Inc.,2022,4,0.9466666666666667,292,8,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000105/full-submission.txt
META,Meta Platforms Inc.,2024,3,0.9577464788732394,278,6,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000065/full-submission.txt
META,Meta Platforms Inc.,2021,1,0.9581881533101045,281,6,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-21-000011/full-submission.txt
META,Meta Platforms Inc.,2023,3,0.9269102990033222,290,11,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000089/full-submission.txt
META,Meta Platforms Inc.,2022,3,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000085/full-submission.txt
META,Meta Platforms Inc.,2023,1,0.9924242424242424,263,1,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000019/full-submission.txt
META,Meta Platforms Inc.,2022,1,0.9656357388316151,286,5,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000015/full-submission.txt
META,Meta Platforms Inc.,2022,3,1.0,260,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0000950103-22-013666/full-submission.txt
META,Meta Platforms Inc.,2022,2,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000070/full-submission.txt
META,Meta Platforms Inc.,2022,3,0.9298245614035088,275,10,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000079/full-submission.txt
META,Meta Platforms Inc.,2022,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000006/full-submission.txt
META,Meta Platforms Inc.,2023,1,0.9241379310344827,279,11,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-23-000035/full-submission.txt
META,Meta Platforms Inc.,2022,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000030/full-submission.txt
META,Meta Platforms Inc.,2022,2,0.9575971731448764,277,6,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000054/full-submission.txt
META,Meta Platforms Inc.,2024,4,0.971830985915493,280,4,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-24-000077/full-submission.txt
META,Meta Platforms Inc.,2022,4,0.9172413793103448,278,12,positive,data/raw/earnings_filings/sec-edgar-filings/META/8-K/0001326801-22-000116/full-submission.txt
TSLA,Tesla Inc.,2023,2,1.0,267,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-23-007379/full-submission.txt
TSLA,Tesla Inc.,2022,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-011875/full-submission.txt
TSLA,Tesla Inc.,2021,4,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-058953/full-submission.txt
TSLA,Tesla Inc.,2024,4,0.9130434782608695,330,15,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001628280-24-043432/full-submission.txt
TSLA,Tesla Inc.,2021,4,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-049874/full-submission.txt
TSLA,Tesla Inc.,2021,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-000010/full-submission.txt
TSLA,Tesla Inc.,2023,4,0.9847908745247148,261,2,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-23-050938/full-submission.txt
TSLA,Tesla Inc.,2021,3,1.0,258,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-21-000423/full-submission.txt
TSLA,Tesla Inc.,2023,2,0.9359430604982206,272,9,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-23-005959/full-submission.txt
TSLA,Tesla Inc.,2022,2,0.9923664122137404,261,1,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-013264/full-submission.txt
TSLA,Tesla Inc.,2024,4,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001628280-24-041816/full-submission.txt
TSLA,Tesla Inc.,2021,3,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-046390/full-submission.txt
TSLA,Tesla Inc.,2022,3,1.0,278,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-028207/full-submission.txt
TSLA,Tesla Inc.,2022,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-000009/full-submission.txt
TSLA,Tesla Inc.,2021,1,0.9413680781758957,298,9,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-002645/full-submission.txt
TSLA,Tesla Inc.,2023,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-23-000002/full-submission.txt
TSLA,Tesla Inc.,2021,3,0.8857142857142857,297,18,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-037953/full-submission.txt
TSLA,Tesla Inc.,2022,2,1.0,262,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-017214/full-submission.txt
TSLA,Tesla Inc.,2024,2,0.7927170868347339,320,37,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-24-046895/full-submission.txt
TSLA,Tesla Inc.,2024,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-24-000282/full-submission.txt
TSLA,Tesla Inc.,2024,3,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001628280-24-030714/full-submission.txt
TSLA,Tesla Inc.,2021,1,1.0,262,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-012962/full-submission.txt
TSLA,Tesla Inc.,2023,3,0.9652777777777778,283,5,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-23-033695/full-submission.txt
TSLA,Tesla Inc.,2021,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-012981/full-submission.txt
TSLA,Tesla Inc.,2024,3,0.875,330,22,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001628280-24-032603/full-submission.txt
TSLA,Tesla Inc.,2023,1,0.9300699300699301,276,10,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-23-000799/full-submission.txt
TSLA,Tesla Inc.,2021,4,1.0,271,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-050737/full-submission.txt
TSLA,Tesla Inc.,2021,4,0.8653846153846154,291,21,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-051307/full-submission.txt
TSLA,Tesla Inc.,2022,3,1.0,262,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-032575/full-submission.txt
TSLA,Tesla Inc.,2024,2,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-24-044588/full-submission.txt
TSLA,Tesla Inc.,2023,3,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-23-031241/full-submission.txt
TSLA,Tesla Inc.,2022,3,0.9923664122137404,261,1,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-025153/full-submission.txt
TSLA,Tesla Inc.,2023,3,0.8823529411764706,304,19,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-23-033544/full-submission.txt
TSLA,Tesla Inc.,2022,4,0.9923954372623575,262,1,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-033053/full-submission.txt
TSLA,Tesla Inc.,2021,2,0.8509316770186336,298,24,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-020558/full-submission.txt
TSLA,Tesla Inc.,2023,4,0.8658536585365854,306,22,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001628280-23-034588/full-submission.txt
TSLA,Tesla Inc.,2024,1,0.8051575931232091,315,34,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-24-007073/full-submission.txt
TSLA,Tesla Inc.,2022,4,0.9280575539568345,268,10,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-034639/full-submission.txt
TSLA,Tesla Inc.,2023,2,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-23-005126/full-submission.txt
TSLA,Tesla Inc.,2023,3,0.9923954372623575,262,1,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-23-038779/full-submission.txt
TSLA,Tesla Inc.,2022,2,0.922077922077922,296,12,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-014917/full-submission.txt
TSLA,Tesla Inc.,2023,2,0.9523809523809523,369,9,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-23-005462/full-submission.txt
TSLA,Tesla Inc.,2021,2,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-031976/full-submission.txt
TSLA,Tesla Inc.,2021,2,1.0,262,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-017443/full-submission.txt
TSLA,Tesla Inc.,2021,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-21-000008/full-submission.txt
TSLA,Tesla Inc.,2022,1,0.9555555555555556,308,7,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-002476/full-submission.txt
TSLA,Tesla Inc.,2024,2,0.9847908745247148,261,2,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0000950170-24-040274/full-submission.txt
TSLA,Tesla Inc.,2024,2,1.0,277,0,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001104659-24-071439/full-submission.txt
TSLA,Tesla Inc.,2022,3,0.8957055214723927,309,17,positive,data/raw/earnings_filings/sec-edgar-filings/TSLA/8-K/0001564590-22-026048/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,2,0.48717948717948717,319,110,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000054/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,1,0.4847161572052402,340,118,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000009/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,4,0.6074766355140186,344,84,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000168/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,2,0.5113350125944585,300,97,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000074/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,0.8195876288659794,353,35,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000014/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-21-169293/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,1,0.9376623376623376,373,12,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001628280-24-005593/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,4,0.992619926199262,270,1,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000172/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,3,0.6683673469387755,327,65,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000121/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,0.9776951672862454,266,3,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000107/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,3,0.8879551820728291,337,20,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000114/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,1,0.9855072463768116,274,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000003/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,4,0.8611111111111112,335,25,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000176/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,4,0.7929155313351499,329,38,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000161/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,0.9776119402985075,265,3,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000009/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,0.9283387622149837,296,11,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000031/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000054/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,0.9776951672862454,266,3,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000005/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,1.0,269,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000002/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,3,0.9924812030075187,265,1,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000123/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000033/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,4,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000172/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,3,0.8177083333333334,349,35,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000120/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,2,1.0,267,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000076/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000068/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,3,0.394919168591224,302,131,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000135/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,4,0.867595818815331,268,19,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000163/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,4,0.660759493670886,328,67,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000192/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,0.9854014598540146,272,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000046/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,3,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000115/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,1,0.9562043795620438,268,6,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000026/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-22-156161/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,0.9851301115241635,267,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000103/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,1,1.0,263,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000040/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.6777777777777778,604,116,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000074/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,0.9706959706959707,269,4,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-21-073262/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,3,0.9924812030075187,265,1,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-24-000109/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,1,0.4945054945054945,340,115,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-23-000007/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.8726114649681529,294,20,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-22-170212/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.8591549295774648,396,30,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-22-171108/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,4,1.0,266,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000176/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,4,1.0,264,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000205/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,2,0.824,342,33,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000054/full-submission.txt
AMD,Advanced Micro Devices Inc.,2021,1,0.7766233766233767,342,43,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-21-000009/full-submission.txt
AMD,Advanced Micro Devices Inc.,2022,2,0.9850187265917603,265,2,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0000002488-22-000112/full-submission.txt
AMD,Advanced Micro Devices Inc.,2023,2,1.0,265,0,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-23-151810/full-submission.txt
AMD,Advanced Micro Devices Inc.,2024,3,0.8560411311053985,361,28,positive,data/raw/earnings_filings/sec-edgar-filings/AMD/8-K/0001193125-24-202457/full-submission.txt
INTC,Intel Corporation,2024,2,0.7101449275362319,295,50,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000074/full-submission.txt
INTC,Intel Corporation,2022,1,0.9927272727272727,274,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-005658/full-submission.txt
INTC,Intel Corporation,2021,1,1.0,313,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-009142/full-submission.txt
INTC,Intel Corporation,2021,4,0.8348623853211009,300,27,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-21-000037/full-submission.txt
INTC,Intel Corporation,2022,1,1.0,261,0,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-032684/full-submission.txt
INTC,Intel Corporation,2022,4,0.9866220735785953,297,2,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-22-290385/full-submission.txt
INTC,Intel Corporation,2024,2,0.9924528301886792,264,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-24-000086/full-submission.txt
INTC,Intel Corporation,2023,4,0.8649789029535865,442,32,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-23-000128/full-submission.txt
INTC,Intel Corporation,2021,1,0.7606837606837606,309,42,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0000050863-21-000009/full-submission.txt
INTC,Intel Corporation,2021,3,0.9923954372623575,262,1,positive,data/raw/earnings_filings/sec-edgar-filings/INTC/8-K/0001193125-21-218615/full-submission.txt
