Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,MA5,MA10,Volume_Change,RSI,Post_Earnings
2021-01-04 00:00:00-05:00,239.82000732421875,248.163330078125,239.06333923339844,243.2566680908203,145914600,0.0,0.0,,,,,,0
2021-01-05 00:00:00-05:00,241.22000122070312,246.94667053222656,239.73333740234372,245.0366668701172,96735600,0.0,0.0,0.7317368906131216,,,-33.703961084086174,,0
2021-01-06 00:00:00-05:00,252.8300018310547,258.0,249.6999969482422,251.9933319091797,134100000,0.0,0.0,2.8390302267496503,,,38.625283763164745,,0
2021-01-07 00:00:00-05:00,259.2099914550781,272.3299865722656,258.3999938964844,272.0133361816406,154496700,0.0,0.0,7.9446563608581044,,,15.210067114093961,,0
2021-01-08 00:00:00-05:00,285.3333435058594,294.8299865722656,279.4633178710937,293.3399963378906,225166500,0.0,0.0,7.840299470467449,261.1279998779297,,45.741947886265535,,0
2021-01-11 00:00:00-05:00,283.1333312988281,284.8099975585937,267.8733215332031,270.39666748046875,177904800,0.0,0.0,-7.8214117215008265,266.5559997558594,,-20.989667645942,,0
2021-01-12 00:00:00-05:00,277.0,289.3333435058594,275.7799987792969,283.14666748046875,138812100,0.0,0.0,4.7152947996006445,274.17799987792966,,-21.973943367463946,,0
2021-01-13 00:00:00-05:00,284.2533264160156,286.8233337402344,277.3333435058594,284.8033447265625,99937500,0.0,0.0,0.5850950889994211,280.74000244140626,,-28.00519551249495,,0
2021-01-14 00:00:00-05:00,281.1300048828125,287.6666564941406,279.5833435058594,281.6666564941406,93798900,0.0,0.0,-1.1013523157297866,282.67066650390626,,-6.142439024390245,,0
2021-01-15 00:00:00-05:00,284.0,286.6333312988281,273.0333251953125,275.3866577148437,116332800,0.0,0.0,-2.229585445953408,279.0799987792969,270.10399932861327,24.02362927497017,,0
2021-01-19 00:00:00-05:00,279.26666259765625,283.3333435058594,277.6666564941406,281.51666259765625,76101000,0.0,0.0,2.2259629183488006,281.3039978027344,273.92999877929685,-34.58336771744512,,0
2021-01-20 00:00:00-05:00,286.2466735839844,286.5,279.09332275390625,283.4833374023437,76997700,0.0,0.0,0.6985997867906768,281.3713317871094,277.77466583251953,1.1783025190207796,,0
2021-01-21 00:00:00-05:00,285.0,285.239990234375,280.47332763671875,281.663330078125,61563300,0.0,0.0,-0.6420156263489907,280.7433288574219,280.7416656494141,-20.04527407961536,,0
2021-01-22 00:00:00-05:00,278.10333251953125,282.6666564941406,276.2066650390625,282.2133178710937,60199500,0.0,0.0,0.19526425140827808,280.85266113281244,281.76166381835935,-2.2152808572639904,68.1503210458763,0
2021-01-25 00:00:00-05:00,285.0,300.1333312988281,279.6066589355469,293.6000061035156,123520200,0.0,0.0,4.034780611460387,284.4953308105468,281.78766479492185,105.18476067076969,71.20551923073215,0
2021-01-26 00:00:00-05:00,297.1266784667969,298.6333312988281,290.5333251953125,294.36334228515625,69394800,0.0,0.0,0.25999188207492807,287.0646667480468,284.1843322753906,-43.819067650473364,70.95677178353621,0
2021-01-27 00:00:00-05:00,290.1166687011719,297.1666564941406,286.2200012207031,288.0533447265625,82002000,0.0,0.0,-2.143608477064074,287.9786682128906,284.675,18.16735547908488,65.4049880728839,0
2021-01-28 00:00:00-05:00,273.3333435058594,282.6666564941406,267.0,278.4766540527344,79134000,0.0,0.0,-3.3246240146660666,287.3413330078125,284.0423309326172,-3.49747567132509,53.031667679178874,0
2021-01-29 00:00:00-05:00,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,104972400,0.0,0.0,-5.015373491403896,283.80067138671876,282.3266662597656,32.65145196754871,35.4741343918686,0
