ticker,company,year,quarter,report_date,sentiment_score,sentiment,return_1d,target,pre_return,pre_volume_change,pre_rsi
AMD,Advanced Micro Devices Inc.,2024,3,2024-08-15 00:00:00-04:00,0.6683673469387755,positive,0.8143301732301156,0,1.8444254915112857,-7.858030624657383,52.604492394487075
AMD,Advanced Micro Devices Inc.,2021,2,2021-05-17 00:00:00-04:00,0.9776951672862454,positive,-0.2813115608575778,0,-1.069527663067491,2.351122546985452,19.22637600325659
AMD,Advanced Micro Devices Inc.,2021,3,2021-08-16 00:00:00-04:00,0.8879551820728291,positive,0.07442705541653716,0,0.10275092675439579,-1.8820505049894336,69.82011257274365
AMD,Advanced Micro Devices Inc.,2023,1,2023-02-15 00:00:00-05:00,0.9855072463768116,positive,-5.9873191545541715,-1,0.03411765384090391,-1.9558687346718244,65.74442962764374
AMD,Advanced Micro Devices Inc.,2021,4,2021-11-15 00:00:00-05:00,0.8611111111111112,positive,4.068531115835228,1,1.782185200493727,6.0934627752256985,73.71353397184197
AMD,Advanced Micro Devices Inc.,2024,4,2024-11-15 00:00:00-05:00,0.7929155313351499,positive,2.9873973029155954,1,-1.5046457251159229,1.2963334519586067,34.37556466421485
AMD,Advanced Micro Devices Inc.,2022,1,2022-02-15 00:00:00-05:00,0.9776119402985075,positive,-3.1118784401993005,-1,-1.4172910839019015,12.777243715324316,52.41910550592989
AMD,Advanced Micro Devices Inc.,2022,1,2022-02-15 00:00:00-05:00,0.9283387622149837,positive,-3.1118784401993005,-1,-1.4172910839019015,12.777243715324316,52.41910550592989
AMD,Advanced Micro Devices Inc.,2022,1,2022-02-15 00:00:00-05:00,1.0,positive,-3.1118784401993005,-1,-1.4172910839019015,12.777243715324316,52.41910550592989
AMD,Advanced Micro Devices Inc.,2021,1,2021-02-16 00:00:00-05:00,0.9776951672862454,positive,-1.66192505825693,-1,0.6263409674617387,-4.010273261494971,49.14039978897115
AMD,Advanced Micro Devices Inc.,2021,1,2021-02-16 00:00:00-05:00,1.0,positive,-1.66192505825693,-1,0.6263409674617387,-4.010273261494971,49.14039978897115
AMD,Advanced Micro Devices Inc.,2023,3,2023-08-15 00:00:00-04:00,0.9924812030075187,positive,-3.735964157809746,-1,-0.806610230111542,-2.343564039448853,48.717953143864314
AMD,Advanced Micro Devices Inc.,2021,1,2021-02-16 00:00:00-05:00,1.0,positive,-1.66192505825693,-1,0.6263409674617387,-4.010273261494971,49.14039978897115
AMD,Advanced Micro Devices Inc.,2022,4,2022-11-15 00:00:00-05:00,1.0,positive,-4.805559337896048,-1,3.3266884203771796,15.291140521008582,68.59962714332579
AMD,Advanced Micro Devices Inc.,2022,3,2022-08-15 00:00:00-04:00,0.8177083333333334,positive,-0.8019059210550683,0,-0.24387860873876122,-5.053913227295122,67.09543961838523
AMD,Advanced Micro Devices Inc.,2024,2,2024-05-15 00:00:00-04:00,1.0,positive,1.8475587036212104,1,-0.16038404069853351,-1.106732762142535,51.62396915015289
AMD,Advanced Micro Devices Inc.,2021,2,2021-05-17 00:00:00-04:00,1.0,positive,-0.2813115608575778,0,-1.069527663067491,2.351122546985452,19.22637600325659
AMD,Advanced Micro Devices Inc.,2023,3,2023-08-15 00:00:00-04:00,0.394919168591224,positive,-3.735964157809746,-1,-0.806610230111542,-2.343564039448853,48.717953143864314
AMD,Advanced Micro Devices Inc.,2022,4,2022-11-15 00:00:00-05:00,0.867595818815331,positive,-4.805559337896048,-1,3.3266884203771796,15.291140521008582,68.59962714332579
AMD,Advanced Micro Devices Inc.,2023,4,2023-11-15 00:00:00-05:00,0.660759493670886,positive,1.5508490093683713,1,1.1314189147694775,8.896213797370827,84.7028124957623
AMD,Advanced Micro Devices Inc.,2021,2,2021-05-17 00:00:00-04:00,0.9854014598540146,positive,-0.2813115608575778,0,-1.069527663067491,2.351122546985452,19.22637600325659
AMD,Advanced Micro Devices Inc.,2024,3,2024-08-15 00:00:00-04:00,1.0,positive,0.8143301732301156,0,1.8444254915112857,-7.858030624657383,52.604492394487075
AMD,Advanced Micro Devices Inc.,2022,1,2022-02-15 00:00:00-05:00,0.9562043795620438,positive,-3.1118784401993005,-1,-1.4172910839019015,12.777243715324316,52.41910550592989
AMD,Advanced Micro Devices Inc.,2022,2,2022-05-16 00:00:00-04:00,1.0,positive,8.733025831378583,1,0.13847011080313046,-0.7824131200201091,53.91135486494168
AMD,Advanced Micro Devices Inc.,2021,2,2021-05-17 00:00:00-04:00,0.9851301115241635,positive,-0.2813115608575778,0,-1.069527663067491,2.351122546985452,19.22637600325659
AMD,Advanced Micro Devices Inc.,2023,1,2023-02-15 00:00:00-05:00,1.0,positive,-5.9873191545541715,-1,0.03411765384090391,-1.9558687346718244,65.74442962764374
AMD,Advanced Micro Devices Inc.,2022,2,2022-05-16 00:00:00-04:00,0.6777777777777778,positive,8.733025831378583,1,0.13847011080313046,-0.7824131200201091,53.91135486494168
AMD,Advanced Micro Devices Inc.,2021,1,2021-02-16 00:00:00-05:00,0.9706959706959707,positive,-1.66192505825693,-1,0.6263409674617387,-4.010273261494971,49.14039978897115
AMD,Advanced Micro Devices Inc.,2024,3,2024-08-15 00:00:00-04:00,0.9924812030075187,positive,0.8143301732301156,0,1.8444254915112857,-7.858030624657383,52.604492394487075
AMD,Advanced Micro Devices Inc.,2023,1,2023-02-15 00:00:00-05:00,0.4945054945054945,positive,-5.9873191545541715,-1,0.03411765384090391,-1.9558687346718244,65.74442962764374
AMD,Advanced Micro Devices Inc.,2022,2,2022-05-16 00:00:00-04:00,0.8726114649681529,positive,8.733025831378583,1,0.13847011080313046,-0.7824131200201091,53.91135486494168
AMD,Advanced Micro Devices Inc.,2022,2,2022-05-16 00:00:00-04:00,0.8591549295774648,positive,8.733025831378583,1,0.13847011080313046,-0.7824131200201091,53.91135486494168
AMD,Advanced Micro Devices Inc.,2022,4,2022-11-15 00:00:00-05:00,1.0,positive,-4.805559337896048,-1,3.3266884203771796,15.291140521008582,68.59962714332579
AMD,Advanced Micro Devices Inc.,2021,4,2021-11-15 00:00:00-05:00,1.0,positive,4.068531115835228,1,1.782185200493727,6.0934627752256985,73.71353397184197
AMD,Advanced Micro Devices Inc.,2021,2,2021-05-17 00:00:00-04:00,0.824,positive,-0.2813115608575778,0,-1.069527663067491,2.351122546985452,19.22637600325659
AMD,Advanced Micro Devices Inc.,2021,1,2021-02-16 00:00:00-05:00,0.7766233766233767,positive,-1.66192505825693,-1,0.6263409674617387,-4.010273261494971,49.14039978897115
AMD,Advanced Micro Devices Inc.,2022,2,2022-05-16 00:00:00-04:00,0.9850187265917603,positive,8.733025831378583,1,0.13847011080313046,-0.7824131200201091,53.91135486494168
AMD,Advanced Micro Devices Inc.,2023,2,2023-05-15 00:00:00-04:00,1.0,positive,4.188913518621096,1,1.2116954413871883,-2.6218604395304297,60.834044177839566
AMD,Advanced Micro Devices Inc.,2024,3,2024-08-15 00:00:00-04:00,0.8560411311053985,positive,0.8143301732301156,0,1.8444254915112857,-7.858030624657383,52.604492394487075
INTC,Intel Corporation,2024,2,2024-05-15 00:00:00-04:00,0.7101449275362319,positive,2.430437350555281,1,0.25338666632726436,4.263496437123953,30.643454268464453
INTC,Intel Corporation,2022,1,2022-02-15 00:00:00-05:00,0.9927272727272727,positive,-0.43354130642155875,0,-0.232983300248788,2.0826864812990658,37.279211805396315
INTC,Intel Corporation,2021,1,2021-02-16 00:00:00-05:00,1.0,positive,-0.9924935062423978,0,1.111925126766991,1.086149931285704,73.75529272176817
INTC,Intel Corporation,2021,4,2021-11-15 00:00:00-05:00,0.8348623853211009,positive,0.5763146513867667,0,-0.2379129503764621,-7.238198503821802,59.20760529036078
INTC,Intel Corporation,2022,1,2022-02-15 00:00:00-05:00,1.0,positive,-0.43354130642155875,0,-0.232983300248788,2.0826864812990658,37.279211805396315
INTC,Intel Corporation,2022,4,2022-11-15 00:00:00-05:00,0.9866220735785953,positive,-3.8423906129987473,-1,1.4007160320384362,10.794246740272026,65.09239827266475
INTC,Intel Corporation,2024,2,2024-05-15 00:00:00-04:00,0.9924528301886792,positive,2.430437350555281,1,0.25338666632726436,4.263496437123953,30.643454268464453
INTC,Intel Corporation,2023,4,2023-11-15 00:00:00-05:00,0.8649789029535865,positive,6.747107275637765,1,0.3521496538162716,15.670121259072687,81.43975094549491
INTC,Intel Corporation,2021,1,2021-02-16 00:00:00-05:00,0.7606837606837606,positive,-0.9924935062423978,0,1.111925126766991,1.086149931285704,73.75529272176817
